epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,1979.02,1.00238,0.32597,0.00105,0.92714,0.91292,0.96587,0.6783,1.12212,0.4974,0.00211,0.001208,0.001208,0.001208
32,2040.54,0.98471,0.32447,0.00105,0.90694,0.91546,0.96066,0.64082,1.20624,0.55729,0.00224,0.0011816,0.0011816,0.0011816
33,2102.88,0.9964,0.32663,0.00106,0.91289,0.92291,0.96037,0.6814,1.09995,0.50719,0.0021,0.0011552,0.0011552,0.0011552
34,2164.06,0.96401,0.33429,0.00104,0.91815,0.93292,0.96907,0.68758,1.08807,0.47817,0.00192,0.0011288,0.0011288,0.0011288
35,2225.59,0.97472,0.31542,0.00103,0.91173,0.90509,0.95235,0.67277,1.08707,0.58819,0.00199,0.0011024,0.0011024,0.0011024
36,2287.39,0.95058,0.31573,0.00102,0.90636,0.91292,0.95763,0.68274,1.07057,0.59452,0.00191,0.001076,0.001076,0.001076
37,2349,0.94071,0.31255,0.00099,0.89505,0.93465,0.96297,0.69041,1.07391,0.50604,0.00194,0.0010496,0.0010496,0.0010496
38,2410.14,0.94262,0.30976,0.00098,0.89641,0.93738,0.96349,0.69865,1.0522,0.50826,0.00188,0.0010232,0.0010232,0.0010232
39,2471.04,0.90773,0.30067,0.00094,0.91366,0.93933,0.96675,0.68402,1.09409,0.49695,0.00197,0.0009968,0.0009968,0.0009968
40,2532.79,0.94929,0.31227,0.00097,0.92349,0.93346,0.96907,0.68376,1.10569,0.47076,0.00194,0.0009704,0.0009704,0.0009704
41,2593.98,0.91945,0.29432,0.00094,0.91085,0.93444,0.95885,0.69193,1.0392,0.51006,0.00181,0.000944,0.000944,0.000944
42,2654.89,0.90984,0.2938,0.00094,0.89806,0.93962,0.9659,0.68541,1.0677,0.50285,0.00188,0.0009176,0.0009176,0.0009176
43,2716.99,0.9207,0.29046,0.00097,0.91416,0.91977,0.96548,0.69068,1.08468,0.50571,0.00194,0.0008912,0.0008912,0.0008912
44,2779.7,0.91357,0.29809,0.00095,0.91551,0.93302,0.96801,0.67925,1.14658,0.52283,0.00204,0.0008648,0.0008648,0.0008648
45,2842.19,0.90588,0.28968,0.00091,0.90256,0.93349,0.96415,0.67774,1.08568,0.51978,0.00187,0.0008384,0.0008384,0.0008384
46,2903.21,0.9058,0.2807,0.00091,0.9162,0.93836,0.96806,0.69876,1.06254,0.46335,0.00195,0.000812,0.000812,0.000812
47,2966.19,0.88799,0.27978,0.0009,0.91994,0.95303,0.96151,0.6953,1.07025,0.45624,0.0019,0.0007856,0.0007856,0.0007856
48,3030.83,0.89975,0.28558,0.00094,0.91128,0.94472,0.96831,0.68214,1.12725,0.48565,0.00198,0.0007592,0.0007592,0.0007592
49,3093.75,0.88761,0.27998,0.00091,0.92356,0.92955,0.95946,0.69117,1.0822,0.47105,0.00196,0.0007328,0.0007328,0.0007328
50,3157.64,0.87684,0.28117,0.00087,0.91911,0.93738,0.96948,0.70279,1.05872,0.4501,0.00191,0.0007064,0.0007064,0.0007064
51,3221.31,0.87233,0.28125,0.00088,0.92904,0.92239,0.9665,0.70142,1.05939,0.48112,0.00192,0.00068,0.00068,0.00068
52,3282.71,0.87104,0.27187,0.00091,0.90723,0.94731,0.96857,0.71008,1.03218,0.46033,0.00184,0.0006536,0.0006536,0.0006536
53,3342.92,0.83755,0.26612,0.00083,0.91531,0.93058,0.96727,0.70157,1.02903,0.4482,0.00181,0.0006272,0.0006272,0.0006272
54,3404.62,0.83057,0.27423,0.00085,0.90656,0.93036,0.96602,0.69821,1.04196,0.47694,0.00187,0.0006008,0.0006008,0.0006008
55,3468.87,0.85025,0.26263,0.00086,0.89293,0.94129,0.96531,0.69814,1.05482,0.48274,0.00193,0.0005744,0.0005744,0.0005744
56,3529.01,0.83509,0.26221,0.00085,0.90568,0.9489,0.96907,0.7021,1.04692,0.47185,0.00187,0.000548,0.000548,0.000548
57,3589.48,0.8273,0.26209,0.00085,0.92465,0.92857,0.96933,0.70538,1.02635,0.44246,0.00183,0.0005216,0.0005216,0.0005216
58,3653.99,0.83723,0.2675,0.00086,0.90902,0.93851,0.96683,0.70841,1.0335,0.48448,0.00182,0.0004952,0.0004952,0.0004952
59,3717.2,0.80508,0.254,0.00081,0.89695,0.95388,0.96611,0.7069,1.01505,0.47749,0.00179,0.0004688,0.0004688,0.0004688
60,3784.66,0.8213,0.25593,0.00083,0.91849,0.93725,0.96879,0.7043,1.02981,0.46138,0.00183,0.0004424,0.0004424,0.0004424
61,3853.96,0.80517,0.24749,0.00081,0.9155,0.94814,0.967,0.71032,1.00895,0.47982,0.00179,0.000416,0.000416,0.000416
62,3922.01,0.80579,0.25252,0.00085,0.91523,0.95079,0.96827,0.70944,1.00426,0.45035,0.00179,0.0003896,0.0003896,0.0003896
63,3990.38,0.78851,0.25039,0.00079,0.90974,0.94682,0.96824,0.70937,1.01795,0.44288,0.00182,0.0003632,0.0003632,0.0003632
64,4059.19,0.79154,0.25232,0.00081,0.90482,0.93945,0.96732,0.70695,1.01675,0.46597,0.00178,0.0003368,0.0003368,0.0003368
65,4127.47,0.79736,0.24844,0.00081,0.91654,0.93487,0.96695,0.70514,1.02928,0.47602,0.0018,0.0003104,0.0003104,0.0003104
66,4195.57,0.76775,0.23388,0.00085,0.92266,0.92759,0.95865,0.7047,1.02596,0.51078,0.00179,0.000284,0.000284,0.000284
67,4263.44,0.75248,0.22773,0.00084,0.91582,0.92611,0.95678,0.70607,1.00505,0.50302,0.00176,0.0002576,0.0002576,0.0002576
68,4331.41,0.73951,0.22978,0.00084,0.92287,0.9249,0.95803,0.70849,1.00866,0.49659,0.00182,0.0002312,0.0002312,0.0002312
69,4398.67,0.747,0.23056,0.00084,0.92382,0.92553,0.95868,0.70795,1.00817,0.50072,0.00181,0.0002048,0.0002048,0.0002048
70,4466.07,0.74164,0.23411,0.00082,0.91216,0.9364,0.95935,0.71147,0.99954,0.48443,0.00177,0.0001784,0.0001784,0.0001784
71,4533.61,0.73631,0.22116,0.00079,0.91991,0.93151,0.96713,0.71064,1.0072,0.48378,0.00178,0.000152,0.000152,0.000152
72,4601.19,0.73373,0.22058,0.0008,0.92659,0.92074,0.95933,0.71185,0.9944,0.48978,0.00175,0.0001256,0.0001256,0.0001256
73,4668.23,0.71618,0.2198,0.0008,0.92265,0.92955,0.96825,0.71678,0.99494,0.46234,0.00179,9.92e-05,9.92e-05,9.92e-05
74,4735.43,0.73306,0.22479,0.0008,0.92069,0.93143,0.96767,0.71638,0.99448,0.47685,0.00176,7.28e-05,7.28e-05,7.28e-05
75,4802.96,0.72429,0.21846,0.00079,0.92929,0.92172,0.95976,0.71164,0.99695,0.48713,0.00178,4.64e-05,4.64e-05,4.64e-05
