epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,2803.28,0.93107,0.30882,0.00102,0.92403,0.94856,0.98188,0.76387,0.87756,0.35571,0.00139,0.001604,0.001604,0.001604
17,2974.65,0.91122,0.32487,0.001,0.94308,0.93753,0.98186,0.76317,0.87575,0.37247,0.00139,0.0015776,0.0015776,0.0015776
18,3146.43,0.92379,0.30388,0.001,0.91739,0.96588,0.98182,0.75648,0.89361,0.35255,0.00145,0.0015512,0.0015512,0.0015512
19,3325.46,0.90436,0.30247,0.00099,0.93373,0.92446,0.97725,0.753,0.88721,0.38467,0.00144,0.0015248,0.0015248,0.0015248
20,3509.15,0.90772,0.29868,0.00098,0.93385,0.94751,0.98193,0.76326,0.86685,0.36008,0.00137,0.0014984,0.0014984,0.0014984
21,3691.47,0.9022,0.30663,0.00098,0.92949,0.95801,0.98226,0.76491,0.8645,0.35824,0.00139,0.001472,0.001472,0.001472
22,3862.31,0.89589,0.29032,0.00099,0.93288,0.94541,0.98109,0.76629,0.85304,0.37098,0.00135,0.0014456,0.0014456,0.0014456
23,4035.03,0.89927,0.2901,0.00097,0.9085,0.94278,0.97836,0.76548,0.85415,0.401,0.00139,0.0014192,0.0014192,0.0014192
24,4214.98,0.89855,0.29471,0.00096,0.92743,0.94436,0.98146,0.75648,0.87699,0.36923,0.00146,0.0013928,0.0013928,0.0013928
25,4387.77,0.87443,0.28844,0.00095,0.92607,0.97312,0.98381,0.77035,0.85919,0.34188,0.00134,0.0013664,0.0013664,0.0013664
26,4570.79,0.8788,0.2879,0.00096,0.91495,0.96004,0.98098,0.77153,0.8434,0.37414,0.00133,0.00134,0.00134,0.00134
27,4754.48,0.86671,0.28788,0.00092,0.94374,0.92461,0.97364,0.74903,0.92683,0.37959,0.00146,0.0013136,0.0013136,0.0013136
28,4933.78,0.84904,0.2808,0.00092,0.92168,0.94517,0.97249,0.76367,0.87857,0.35556,0.0014,0.0012872,0.0012872,0.0012872
29,5105.07,0.84799,0.27893,0.00094,0.92693,0.94121,0.97907,0.76828,0.85209,0.36923,0.00137,0.0012608,0.0012608,0.0012608
30,5286.52,0.84695,0.26799,0.0009,0.92174,0.94592,0.98044,0.77667,0.82793,0.35567,0.00127,0.0012344,0.0012344,0.0012344
31,5465.68,0.84971,0.26792,0.00089,0.93883,0.95064,0.9841,0.77994,0.82742,0.32769,0.0013,0.001208,0.001208,0.001208
32,5636.87,0.83917,0.26989,0.00087,0.921,0.95475,0.98197,0.76926,0.85458,0.35057,0.00136,0.0011816,0.0011816,0.0011816
33,5808.65,0.85203,0.27858,0.00088,0.92702,0.94014,0.97391,0.77034,0.83569,0.37214,0.0013,0.0011552,0.0011552,0.0011552
34,5980.38,0.84344,0.2724,0.00089,0.92102,0.95538,0.98222,0.77906,0.82137,0.34116,0.00128,0.0011288,0.0011288,0.0011288
35,6151.9,0.83473,0.2694,0.00087,0.94652,0.91811,0.98032,0.77485,0.82842,0.36818,0.00129,0.0011024,0.0011024,0.0011024
36,6333.48,0.80937,0.26359,0.00085,0.92144,0.9667,0.98219,0.77491,0.83649,0.3515,0.00129,0.001076,0.001076,0.001076
37,6512.92,0.82109,0.26736,0.00086,0.90801,0.94016,0.97834,0.77335,0.82885,0.38717,0.0013,0.0010496,0.0010496,0.0010496
38,6685.18,0.81975,0.26641,0.00086,0.9336,0.92283,0.97148,0.76991,0.82886,0.39421,0.00129,0.0010232,0.0010232,0.0010232
39,6867.87,0.81667,0.26039,0.00084,0.92726,0.95691,0.98338,0.77502,0.84329,0.36471,0.00135,0.0009968,0.0009968,0.0009968
40,7051.88,0.80394,0.2542,0.00085,0.93282,0.94753,0.98308,0.78029,0.81366,0.35455,0.00127,0.0009704,0.0009704,0.0009704
41,7234.48,0.81053,0.25991,0.00083,0.91742,0.95486,0.98239,0.77414,0.82995,0.35483,0.00129,0.000944,0.000944,0.000944
42,7406.64,0.79979,0.25416,0.00083,0.92414,0.94856,0.97256,0.77586,0.81131,0.3938,0.00126,0.0009176,0.0009176,0.0009176
43,7589.48,0.79417,0.25018,0.00083,0.92931,0.95906,0.98358,0.7786,0.81773,0.3644,0.00127,0.0008912,0.0008912,0.0008912
44,7771.91,0.79822,0.25241,0.00082,0.93044,0.95433,0.97434,0.78041,0.80571,0.3535,0.00124,0.0008648,0.0008648,0.0008648
45,7951.21,0.79438,0.25124,0.00083,0.93477,0.95538,0.983,0.78446,0.80624,0.36411,0.00126,0.0008384,0.0008384,0.0008384
46,8123.04,0.79486,0.25168,0.00082,0.93011,0.95708,0.98335,0.78729,0.80202,0.34526,0.00125,0.000812,0.000812,0.000812
47,8305.51,0.79043,0.25018,0.00081,0.9256,0.95538,0.97485,0.7819,0.79777,0.37004,0.00124,0.0007856,0.0007856,0.0007856
48,8487.84,0.7842,0.24498,0.00081,0.92408,0.95013,0.97393,0.78164,0.7944,0.3713,0.00121,0.0007592,0.0007592,0.0007592
49,8672.35,0.76268,0.24049,0.00081,0.91376,0.95906,0.98254,0.78359,0.80657,0.34993,0.00124,0.0007328,0.0007328,0.0007328
50,8845.26,0.76693,0.24021,0.00078,0.92351,0.93911,0.97249,0.78086,0.7993,0.38021,0.00123,0.0007064,0.0007064,0.0007064
51,9027.64,0.7733,0.24292,0.0008,0.92507,0.95921,0.97375,0.78339,0.79504,0.34878,0.00122,0.00068,0.00068,0.00068
52,9210.08,0.77077,0.24141,0.0008,0.92802,0.96106,0.97468,0.78481,0.79833,0.37061,0.00124,0.0006536,0.0006536,0.0006536
53,9390.14,0.7746,0.24259,0.0008,0.92369,0.95308,0.98241,0.78868,0.78619,0.37406,0.00121,0.0006272,0.0006272,0.0006272
54,9562.76,0.75708,0.23983,0.00079,0.9359,0.95958,0.97521,0.78509,0.79482,0.36406,0.00122,0.0006008,0.0006008,0.0006008
55,9745.94,0.75722,0.23557,0.00078,0.93391,0.9494,0.97432,0.78365,0.79313,0.37655,0.00123,0.0005744,0.0005744,0.0005744
56,9937.94,0.74969,0.23326,0.00076,0.92993,0.95171,0.97483,0.78193,0.80473,0.38108,0.00124,0.000548,0.000548,0.000548
57,10117.3,0.74804,0.23262,0.00077,0.94015,0.94821,0.97511,0.78712,0.7861,0.37446,0.00122,0.0005216,0.0005216,0.0005216
58,10289,0.75055,0.2353,0.00076,0.92741,0.94751,0.97401,0.77966,0.80495,0.38221,0.00125,0.0004952,0.0004952,0.0004952
59,10471.7,0.73764,0.22822,0.00073,0.9362,0.94803,0.97467,0.78084,0.79636,0.39673,0.00123,0.0004688,0.0004688,0.0004688
60,10654.9,0.74082,0.23515,0.00075,0.93376,0.95452,0.97513,0.78738,0.78907,0.35212,0.00122,0.0004424,0.0004424,0.0004424
61,10834.6,0.73512,0.23183,0.00075,0.94134,0.95118,0.97436,0.78589,0.78574,0.38378,0.00122,0.000416,0.000416,0.000416
62,11006.5,0.73385,0.22739,0.00074,0.93691,0.94326,0.96501,0.78159,0.78335,0.39092,0.00119,0.0003896,0.0003896,0.0003896
63,11189.6,0.73311,0.2298,0.00075,0.93901,0.95066,0.9752,0.78222,0.78928,0.37163,0.00121,0.0003632,0.0003632,0.0003632
64,11379.2,0.73845,0.2286,0.00074,0.9365,0.94452,0.96558,0.78318,0.78468,0.39282,0.00121,0.0003368,0.0003368,0.0003368
65,11566.2,0.73247,0.23008,0.00074,0.93884,0.94173,0.96571,0.77941,0.79153,0.40459,0.00122,0.0003104,0.0003104,0.0003104
66,11742.3,0.69438,0.21485,0.00079,0.94356,0.95171,0.97548,0.77868,0.80592,0.3495,0.00124,0.000284,0.000284,0.000284
67,11927.8,0.69573,0.20898,0.00078,0.9414,0.95294,0.97575,0.78209,0.79775,0.35825,0.00124,0.0002576,0.0002576,0.0002576
68,12109.7,0.68599,0.20773,0.00077,0.93579,0.9563,0.97594,0.78041,0.80064,0.36694,0.00123,0.0002312,0.0002312,0.0002312
69,12298.8,0.68881,0.20655,0.00079,0.93992,0.95223,0.97563,0.78427,0.79485,0.37773,0.00123,0.0002048,0.0002048,0.0002048
70,12470.2,0.68144,0.20554,0.00076,0.9317,0.95233,0.97463,0.77973,0.79465,0.38534,0.00122,0.0001784,0.0001784,0.0001784
71,12652.8,0.67173,0.20088,0.00075,0.94009,0.94734,0.97439,0.77844,0.79975,0.39428,0.00123,0.000152,0.000152,0.000152
72,12834.9,0.67267,0.20121,0.00076,0.93826,0.9414,0.96526,0.77797,0.79727,0.39752,0.00123,0.0001256,0.0001256,0.0001256
73,13014.9,0.68151,0.20448,0.00077,0.94137,0.94391,0.96562,0.77631,0.80241,0.39955,0.00124,9.92e-05,9.92e-05,9.92e-05
