epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,1392.23,1.06305,0.37402,0.00115,0.91964,0.91339,0.95929,0.67358,1.11686,0.47281,0.00177,0.001604,0.001604,0.001604
17,1481.37,1.06013,0.37399,0.00114,0.91916,0.92516,0.97223,0.69895,1.05737,0.44312,0.0017,0.0015776,0.0015776,0.0015776
18,1568.25,1.03961,0.37076,0.00111,0.92102,0.94269,0.96621,0.69519,1.05258,0.44577,0.0017,0.0015512,0.0015512,0.0015512
19,1657.37,1.03947,0.36328,0.0011,0.93038,0.91897,0.96437,0.71895,0.98295,0.43724,0.00153,0.0015248,0.0015248,0.0015248
20,1746.17,1.04804,0.35311,0.00111,0.92214,0.91129,0.96951,0.67612,1.13858,0.45668,0.00189,0.0014984,0.0014984,0.0014984
21,1835.33,1.0133,0.35854,0.00109,0.92136,0.93485,0.97281,0.70335,1.04749,0.43592,0.00175,0.001472,0.001472,0.001472
22,1923.95,1.02692,0.36074,0.0011,0.92466,0.9277,0.96423,0.70028,1.02483,0.46468,0.00163,0.0014456,0.0014456,0.0014456
23,2012.64,1.00302,0.35333,0.00107,0.93286,0.91174,0.96478,0.70183,1.04959,0.44332,0.00174,0.0014192,0.0014192,0.0014192
24,2102.37,0.99167,0.34638,0.00105,0.93221,0.92178,0.96506,0.71131,1.01924,0.437,0.00158,0.0013928,0.0013928,0.0013928
25,2191.85,1.00331,0.34611,0.00107,0.9212,0.92662,0.96623,0.7188,0.98846,0.43476,0.00159,0.0013664,0.0013664,0.0013664
26,2280.4,1.00276,0.33615,0.00108,0.93686,0.92231,0.96701,0.72617,0.95335,0.41682,0.00146,0.00134,0.00134,0.00134
27,2369.67,0.97113,0.3349,0.00101,0.93494,0.93281,0.96904,0.71147,1.01551,0.41824,0.00159,0.0013136,0.0013136,0.0013136
28,2459.24,0.97955,0.33584,0.00103,0.93191,0.93402,0.96756,0.71892,0.98812,0.42769,0.00155,0.0012872,0.0012872,0.0012872
29,2548.8,0.96275,0.33116,0.00102,0.92431,0.92073,0.96479,0.7144,0.99756,0.43016,0.00158,0.0012608,0.0012608,0.0012608
30,2638.86,0.97961,0.32317,0.00103,0.93269,0.93111,0.96729,0.73681,0.92178,0.38743,0.00142,0.0012344,0.0012344,0.0012344
31,2727.55,0.96577,0.31889,0.00102,0.93716,0.92441,0.9694,0.7356,0.94217,0.40845,0.00147,0.001208,0.001208,0.001208
32,2816.18,0.9533,0.3328,0.00097,0.92851,0.91654,0.96627,0.72042,0.98122,0.43391,0.00152,0.0011816,0.0011816,0.0011816
33,2905.56,0.95426,0.34041,0.00097,0.93764,0.92913,0.97082,0.74517,0.91454,0.38886,0.00138,0.0011552,0.0011552,0.0011552
34,2993.68,0.95236,0.32093,0.001,0.92401,0.94488,0.9756,0.72402,0.97866,0.4108,0.00152,0.0011288,0.0011288,0.0011288
35,3083.24,0.94228,0.31374,0.00097,0.92572,0.91444,0.96585,0.72842,0.95105,0.44696,0.00152,0.0011024,0.0011024,0.0011024
36,3171.38,0.91718,0.30933,0.00095,0.93048,0.93452,0.97484,0.73052,0.97206,0.40182,0.00153,0.001076,0.001076,0.001076
37,3259.78,0.92859,0.30461,0.00097,0.9443,0.89886,0.968,0.74026,0.91631,0.44413,0.00144,0.0010496,0.0010496,0.0010496
38,3348.13,0.91887,0.30535,0.00095,0.9347,0.90131,0.9572,0.7259,0.95581,0.47662,0.00152,0.0010232,0.0010232,0.0010232
39,3436.64,0.91419,0.30372,0.00093,0.93072,0.93085,0.9682,0.72564,0.97331,0.42744,0.00155,0.0009968,0.0009968,0.0009968
40,3525.36,0.91557,0.30383,0.00095,0.92736,0.93386,0.96845,0.73556,0.9321,0.41093,0.00146,0.0009704,0.0009704,0.0009704
41,3615.02,0.9119,0.30658,0.00092,0.92859,0.9283,0.96914,0.72415,0.98061,0.42711,0.00154,0.000944,0.000944,0.000944
42,3705.79,0.90753,0.30627,0.00093,0.92909,0.92808,0.96664,0.73746,0.9359,0.4149,0.00148,0.0009176,0.0009176,0.0009176
43,3796.68,0.8955,0.2944,0.00091,0.93005,0.93386,0.9691,0.7213,0.98442,0.41705,0.00155,0.0008912,0.0008912,0.0008912
44,3886.13,0.89898,0.29161,0.0009,0.93495,0.92126,0.96909,0.74553,0.91956,0.39998,0.00145,0.0008648,0.0008648,0.0008648
45,3975.38,0.8883,0.29709,0.00093,0.92216,0.92073,0.96669,0.73372,0.92795,0.42491,0.00142,0.0008384,0.0008384,0.0008384
46,4065.04,0.89044,0.29894,0.0009,0.9401,0.92861,0.97659,0.74346,0.91383,0.39227,0.00141,0.000812,0.000812,0.000812
47,4153.47,0.8966,0.29883,0.00091,0.92766,0.93564,0.96896,0.74579,0.89872,0.39477,0.00137,0.0007856,0.0007856,0.0007856
48,4242.71,0.88085,0.28676,0.00089,0.92236,0.94646,0.9704,0.74601,0.91289,0.39893,0.00138,0.0007592,0.0007592,0.0007592
49,4331.3,0.86009,0.28204,0.0009,0.93533,0.92913,0.97656,0.75047,0.89071,0.40257,0.00136,0.0007328,0.0007328,0.0007328
50,4419.54,0.86784,0.28079,0.00088,0.93344,0.92029,0.96821,0.74958,0.88596,0.42298,0.00135,0.0007064,0.0007064,0.0007064
51,4510.09,0.87151,0.27823,0.00089,0.93116,0.93438,0.96983,0.74568,0.9151,0.40299,0.0014,0.00068,0.00068,0.00068
52,4599.86,0.86143,0.27889,0.00087,0.92976,0.93107,0.97024,0.75333,0.88679,0.40379,0.00135,0.0006536,0.0006536,0.0006536
53,4688.72,0.86689,0.27976,0.00088,0.92527,0.93491,0.96984,0.74942,0.88406,0.40636,0.00135,0.0006272,0.0006272,0.0006272
54,4778.83,0.84824,0.27412,0.00087,0.9416,0.92248,0.9681,0.74997,0.89164,0.40337,0.00136,0.0006008,0.0006008,0.0006008
55,4867.18,0.8569,0.28116,0.00086,0.93095,0.92231,0.96862,0.74991,0.88583,0.41908,0.00136,0.0005744,0.0005744,0.0005744
56,4955.58,0.83368,0.27552,0.00083,0.94118,0.91076,0.96883,0.7536,0.87104,0.41256,0.00134,0.000548,0.000548,0.000548
57,5045.24,0.83819,0.27404,0.00085,0.94254,0.90409,0.96119,0.75044,0.87407,0.42979,0.00134,0.0005216,0.0005216,0.0005216
58,5134.23,0.84347,0.27592,0.00084,0.93341,0.91983,0.9689,0.74798,0.88896,0.42722,0.00136,0.0004952,0.0004952,0.0004952
59,5223.36,0.82979,0.26965,0.00082,0.93292,0.94016,0.97082,0.75402,0.88275,0.39107,0.00136,0.0004688,0.0004688,0.0004688
60,5313,0.82177,0.27106,0.00082,0.91839,0.94519,0.96998,0.75556,0.87547,0.39915,0.00134,0.0004424,0.0004424,0.0004424
61,5402.29,0.8268,0.27456,0.00083,0.93143,0.93963,0.96973,0.75725,0.86762,0.39204,0.00132,0.000416,0.000416,0.000416
62,5491.1,0.81029,0.26805,0.00081,0.92411,0.9397,0.96937,0.75253,0.87552,0.39482,0.00135,0.0003896,0.0003896,0.0003896
63,5579.99,0.81431,0.26737,0.00082,0.93155,0.93753,0.96934,0.75339,0.87323,0.39595,0.00134,0.0003632,0.0003632,0.0003632
64,5668.51,0.82618,0.26989,0.00082,0.93138,0.93332,0.96813,0.75307,0.87001,0.40668,0.00131,0.0003368,0.0003368,0.0003368
65,5757.83,0.81415,0.27104,0.00082,0.92626,0.92975,0.96834,0.74776,0.88173,0.41887,0.00135,0.0003104,0.0003104,0.0003104
66,5844.7,0.77633,0.24988,0.00086,0.93299,0.93963,0.97056,0.75417,0.8713,0.39785,0.00131,0.000284,0.000284,0.000284
67,5932.7,0.76518,0.23929,0.00085,0.92679,0.93596,0.97001,0.75776,0.8665,0.40719,0.00132,0.0002576,0.0002576,0.0002576
68,6021.84,0.75864,0.24488,0.00084,0.93011,0.9292,0.96919,0.7522,0.86493,0.4201,0.00128,0.0002312,0.0002312,0.0002312
69,6109.79,0.76165,0.23682,0.00086,0.9196,0.93911,0.96837,0.75439,0.86652,0.41233,0.00128,0.0002048,0.0002048,0.0002048
70,6198.64,0.75576,0.23633,0.00084,0.93583,0.91865,0.96875,0.75597,0.85558,0.41138,0.00127,0.0001784,0.0001784,0.0001784
71,6286.54,0.74158,0.23789,0.00083,0.93375,0.9248,0.96887,0.75667,0.85283,0.41162,0.00129,0.000152,0.000152,0.000152
72,6374.36,0.75219,0.2336,0.00084,0.92918,0.93228,0.9693,0.75814,0.85437,0.39548,0.00127,0.0001256,0.0001256,0.0001256
73,6462.66,0.74691,0.22984,0.00083,0.93335,0.92626,0.96892,0.75393,0.85911,0.40821,0.00127,9.92e-05,9.92e-05,9.92e-05
74,6549.65,0.74305,0.23258,0.00082,0.92857,0.92803,0.96876,0.75631,0.85475,0.41445,0.00127,7.28e-05,7.28e-05,7.28e-05
75,6637.26,0.74127,0.2338,0.00082,0.92607,0.9271,0.96842,0.75474,0.85337,0.41655,0.00126,4.64e-05,4.64e-05,4.64e-05
