epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,509.385,1.20127,0.5331,0.00127,0.89096,0.85323,0.92757,0.58916,1.35564,0.69674,0.00243,0.0016832,0.0016832,0.0016832
14,545.829,1.16227,0.49665,0.00128,0.88033,0.90697,0.94877,0.58851,1.3506,0.61756,0.00254,0.0016568,0.0016568,0.0016568
15,583.919,1.17663,0.50842,0.00119,0.88089,0.86835,0.94199,0.61486,1.27169,0.63787,0.00222,0.0016304,0.0016304,0.0016304
16,623.125,1.15628,0.48711,0.0012,0.86309,0.86356,0.9297,0.62462,1.16978,0.65684,0.00201,0.001604,0.001604,0.001604
17,662.113,1.12656,0.47663,0.00121,0.86874,0.89371,0.93704,0.62894,1.1946,0.59874,0.00209,0.0015776,0.0015776,0.0015776
18,701.007,1.15086,0.45114,0.0012,0.90315,0.86693,0.93111,0.62475,1.23497,0.65129,0.00222,0.0015512,0.0015512,0.0015512
19,784.964,1.11362,0.44866,0.00119,0.86635,0.89726,0.94039,0.63338,1.17768,0.60422,0.0021,0.0015248,0.0015248,0.0015248
20,839.591,1.12797,0.44719,0.00121,0.89212,0.85774,0.93727,0.63488,1.1793,0.60528,0.00207,0.0014984,0.0014984,0.0014984
21,883.348,1.11934,0.44553,0.00116,0.86969,0.87476,0.92739,0.59248,1.30909,0.66906,0.00243,0.001472,0.001472,0.001472
22,936.845,1.1172,0.44238,0.00117,0.8727,0.88356,0.93778,0.61897,1.21484,0.62598,0.00218,0.0014456,0.0014456,0.0014456
23,977.57,1.09759,0.4314,0.00116,0.90127,0.86595,0.94325,0.63407,1.20059,0.62225,0.00216,0.0014192,0.0014192,0.0014192
24,1018.49,1.05687,0.42346,0.00112,0.87707,0.89357,0.94664,0.64525,1.14592,0.56443,0.00198,0.0013928,0.0013928,0.0013928
25,1062.26,1.07646,0.41763,0.00111,0.88741,0.88688,0.94456,0.63489,1.19847,0.60554,0.00215,0.0013664,0.0013664,0.0013664
26,1104.95,1.07622,0.40836,0.00112,0.88147,0.91683,0.95436,0.62326,1.26144,0.55814,0.00223,0.00134,0.00134,0.00134
27,1144.64,1.07981,0.40564,0.00114,0.87929,0.91585,0.95428,0.64894,1.15023,0.56341,0.00199,0.0013136,0.0013136,0.0013136
28,1187.82,1.08969,0.39094,0.00111,0.92441,0.86161,0.94179,0.65017,1.16753,0.60721,0.00214,0.0012872,0.0012872,0.0012872
29,1229.67,1.0772,0.40676,0.00113,0.88123,0.90998,0.95502,0.65677,1.15157,0.55777,0.00201,0.0012608,0.0012608,0.0012608
30,1270.41,1.04334,0.39607,0.0011,0.90396,0.87493,0.94664,0.64772,1.17065,0.60635,0.00212,0.0012344,0.0012344,0.0012344
31,1312.18,1.05651,0.38583,0.00108,0.90482,0.91161,0.95648,0.64959,1.17071,0.5701,0.00203,0.001208,0.001208,0.001208
32,1355.36,1.04713,0.39107,0.00108,0.88182,0.88342,0.94503,0.63527,1.20031,0.61264,0.00216,0.0011816,0.0011816,0.0011816
33,1398.98,1.05528,0.38148,0.00108,0.90224,0.92114,0.96091,0.67322,1.10867,0.5133,0.00192,0.0011552,0.0011552,0.0011552
34,1443.28,1.01344,0.37318,0.00106,0.89592,0.9096,0.95969,0.67681,1.10258,0.52475,0.00195,0.0011288,0.0011288,0.0011288
35,1489,1.03296,0.37242,0.00109,0.87547,0.90116,0.94325,0.66219,1.11576,0.59465,0.00197,0.0011024,0.0011024,0.0011024
36,1534.75,1.01228,0.36704,0.00103,0.88123,0.90215,0.95157,0.6512,1.16812,0.5599,0.00206,0.001076,0.001076,0.001076
37,1580.64,0.99789,0.36418,0.00102,0.89768,0.90995,0.95626,0.63515,1.21699,0.5422,0.00218,0.0010496,0.0010496,0.0010496
38,1626.36,1.02353,0.35861,0.00104,0.90973,0.90607,0.95798,0.67459,1.09787,0.55983,0.00196,0.0010232,0.0010232,0.0010232
39,1671.66,0.98701,0.35551,0.00101,0.88657,0.93307,0.95873,0.6535,1.17197,0.54614,0.0021,0.0009968,0.0009968,0.0009968
40,1717.75,1.00383,0.36197,0.00103,0.91462,0.90411,0.95643,0.65714,1.14501,0.56183,0.00206,0.0009704,0.0009704,0.0009704
41,1764.55,0.9807,0.35555,0.001,0.88027,0.90313,0.95368,0.65518,1.1306,0.56522,0.00198,0.000944,0.000944,0.000944
42,1809.92,0.99952,0.36133,0.00102,0.92002,0.90048,0.95817,0.66306,1.11534,0.51645,0.00196,0.0009176,0.0009176,0.0009176
43,1855.4,0.97328,0.3383,0.00103,0.90736,0.86791,0.94932,0.66869,1.0975,0.57647,0.00192,0.0008912,0.0008912,0.0008912
44,1901.18,0.99691,0.3445,0.00102,0.89389,0.91292,0.95611,0.66667,1.12116,0.52435,0.00197,0.0008648,0.0008648,0.0008648
45,1946.23,0.97453,0.33658,0.00097,0.90121,0.91045,0.95368,0.66464,1.12538,0.56895,0.00202,0.0008384,0.0008384,0.0008384
46,1992.31,0.94964,0.33756,0.00095,0.91442,0.90705,0.94873,0.67031,1.0923,0.57309,0.00193,0.000812,0.000812,0.000812
47,2038.36,0.95072,0.33702,0.00097,0.91589,0.90607,0.95633,0.65476,1.15693,0.55301,0.002,0.0007856,0.0007856,0.0007856
48,2084.39,0.97046,0.34277,0.001,0.89153,0.94129,0.95925,0.66494,1.12447,0.52845,0.002,0.0007592,0.0007592,0.0007592
49,2130.12,0.95891,0.33608,0.00097,0.90618,0.91673,0.95874,0.67423,1.11072,0.53903,0.00195,0.0007328,0.0007328,0.0007328
50,2175.56,0.95184,0.32358,0.00094,0.90134,0.91182,0.94553,0.67192,1.096,0.59465,0.00194,0.0007064,0.0007064,0.0007064
51,2221.6,0.93532,0.31903,0.00093,0.89208,0.92204,0.95332,0.67167,1.1015,0.55616,0.00195,0.00068,0.00068,0.00068
52,2267.15,0.94493,0.32961,0.00096,0.87928,0.91937,0.95293,0.66546,1.1317,0.57435,0.00199,0.0006536,0.0006536,0.0006536
53,2313.05,0.91345,0.31524,0.0009,0.87165,0.92172,0.94467,0.66019,1.11739,0.60758,0.00196,0.0006272,0.0006272,0.0006272
54,2358.43,0.89639,0.31794,0.00092,0.92031,0.90411,0.95515,0.67459,1.08481,0.53939,0.0019,0.0006008,0.0006008,0.0006008
