epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,4255.86,0.78731,0.23864,0.00088,0.93558,0.92651,0.97039,0.75315,0.90013,0.41273,0.00135,0.000284,0.000284,0.000284
67,4321.11,0.77408,0.23234,0.00086,0.93467,0.93122,0.9624,0.74895,0.89445,0.42637,0.00134,0.0002576,0.0002576,0.0002576
68,4385.1,0.77607,0.23524,0.00087,0.93192,0.93281,0.96247,0.74691,0.90145,0.42884,0.00135,0.0002312,0.0002312,0.0002312
69,4449.77,0.75833,0.22671,0.00085,0.92963,0.93491,0.96272,0.74898,0.89589,0.43094,0.00134,0.0002048,0.0002048,0.0002048
70,4514.58,0.75999,0.23305,0.00086,0.9337,0.9314,0.96233,0.74705,0.89207,0.44093,0.00133,0.0001784,0.0001784,0.0001784
71,4580.64,0.75853,0.22602,0.00085,0.93998,0.9289,0.96278,0.75046,0.89034,0.428,0.00133,0.000152,0.000152,0.000152
72,4646.19,0.75956,0.23167,0.00085,0.93281,0.94012,0.97139,0.7537,0.8905,0.4208,0.00133,0.0001256,0.0001256,0.0001256
73,4710.65,0.75702,0.2254,0.00085,0.93281,0.93176,0.96255,0.75096,0.88875,0.43063,0.00132,9.92e-05,9.92e-05,9.92e-05
74,4776.49,0.74839,0.22006,0.00083,0.93357,0.92913,0.96198,0.75074,0.89074,0.4464,0.00133,7.28e-05,7.28e-05,7.28e-05
75,4841.99,0.74968,0.22451,0.00083,0.93671,0.93018,0.96231,0.75234,0.88559,0.44383,0.00132,4.64e-05,4.64e-05,4.64e-05
