epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,1407.24,1.10472,0.36972,0.00117,0.88647,0.9092,0.95678,0.64503,1.23055,0.5186,0.00225,0.0011288,0.0011288,0.0011288
35,1450.47,1.06785,0.35507,0.00115,0.91404,0.89041,0.94776,0.64688,1.19914,0.5661,0.00214,0.0011024,0.0011024,0.0011024
36,1494.11,1.07023,0.35183,0.00113,0.88878,0.8992,0.95461,0.65081,1.17359,0.55784,0.00206,0.001076,0.001076,0.001076
37,1534.89,1.05786,0.34837,0.00111,0.90767,0.91378,0.96135,0.65856,1.19409,0.51016,0.00213,0.0010496,0.0010496,0.0010496
38,1575,1.07602,0.35246,0.00113,0.90321,0.93151,0.96554,0.66092,1.18087,0.48733,0.0021,0.0010232,0.0010232,0.0010232
39,1615.78,1.04947,0.33975,0.00108,0.89599,0.88063,0.94589,0.64609,1.19182,0.59102,0.00208,0.0009968,0.0009968,0.0009968
40,1656.11,1.04622,0.34479,0.00108,0.92286,0.87182,0.94191,0.64046,1.20758,0.58145,0.00211,0.0009704,0.0009704,0.0009704
41,1696.64,1.05112,0.33767,0.00109,0.92035,0.88552,0.95062,0.65872,1.15185,0.5921,0.002,0.000944,0.000944,0.000944
42,1737.5,1.03299,0.3406,0.00106,0.89941,0.909,0.9589,0.65272,1.21519,0.53266,0.00212,0.0009176,0.0009176,0.0009176
43,1778.16,1.02186,0.33564,0.00106,0.89091,0.87965,0.93043,0.63678,1.23607,0.62781,0.00218,0.0008912,0.0008912,0.0008912
44,1818.98,1.0216,0.3382,0.00107,0.89309,0.9002,0.95445,0.65254,1.20546,0.52753,0.00212,0.0008648,0.0008648,0.0008648
45,1858.87,1.01932,0.33801,0.00104,0.89606,0.90607,0.95571,0.66093,1.15761,0.53814,0.00202,0.0008384,0.0008384,0.0008384
46,1899.47,1.01269,0.32363,0.00102,0.88288,0.92201,0.9495,0.64603,1.17856,0.50039,0.00196,0.000812,0.000812,0.000812
47,1940.37,1.00221,0.32082,0.00102,0.93174,0.90819,0.96539,0.64975,1.23882,0.4824,0.00216,0.0007856,0.0007856,0.0007856
48,1980.44,1.01232,0.31704,0.00107,0.93431,0.91855,0.9571,0.65157,1.20266,0.47518,0.00209,0.0007592,0.0007592,0.0007592
49,2020.75,0.98412,0.31598,0.001,0.90855,0.90705,0.95283,0.65471,1.18982,0.53036,0.00206,0.0007328,0.0007328,0.0007328
50,2061.01,0.99091,0.32096,0.00099,0.90231,0.92368,0.95364,0.66079,1.17186,0.51065,0.00203,0.0007064,0.0007064,0.0007064
51,2101.85,1.00268,0.31683,0.00102,0.89382,0.91194,0.95701,0.65267,1.18391,0.51927,0.00206,0.00068,0.00068,0.00068
52,2141.58,0.9591,0.30753,0.001,0.9137,0.91879,0.94511,0.66369,1.15614,0.5094,0.00202,0.0006536,0.0006536,0.0006536
53,2183.22,0.95493,0.30411,0.00096,0.89291,0.92661,0.95053,0.66608,1.13989,0.52843,0.00195,0.0006272,0.0006272,0.0006272
54,2224.11,0.94871,0.3168,0.00098,0.89347,0.91585,0.93956,0.65615,1.16425,0.54577,0.00199,0.0006008,0.0006008,0.0006008
55,2264.1,0.95406,0.29894,0.00096,0.89471,0.90802,0.94131,0.65969,1.14829,0.54861,0.00201,0.0005744,0.0005744,0.0005744
56,2304.45,0.95087,0.2895,0.00097,0.89631,0.92196,0.94339,0.64366,1.20348,0.53793,0.00209,0.000548,0.000548,0.000548
57,2345.66,0.9621,0.30638,0.00098,0.88962,0.92172,0.95099,0.65438,1.187,0.5285,0.00203,0.0005216,0.0005216,0.0005216
58,2386.84,0.92784,0.29745,0.00094,0.89821,0.92383,0.94246,0.66503,1.14098,0.52872,0.00197,0.0004952,0.0004952,0.0004952
59,2426.62,0.92958,0.2878,0.00095,0.9077,0.91409,0.94326,0.65713,1.16913,0.53055,0.00205,0.0004688,0.0004688,0.0004688
60,2467.37,0.91815,0.28365,0.00094,0.90901,0.9189,0.94451,0.65856,1.15903,0.52717,0.00201,0.0004424,0.0004424,0.0004424
61,2507.95,0.92373,0.28752,0.00094,0.90485,0.91189,0.9438,0.65548,1.16567,0.54204,0.00201,0.000416,0.000416,0.000416
62,2549.29,0.92424,0.29221,0.00094,0.93642,0.90607,0.9469,0.66077,1.15828,0.50675,0.00202,0.0003896,0.0003896,0.0003896
63,2590.02,0.89675,0.28892,0.0009,0.90612,0.91604,0.94398,0.66921,1.12358,0.51342,0.00193,0.0003632,0.0003632,0.0003632
64,2630.28,0.90579,0.28857,0.00095,0.90692,0.90802,0.93672,0.66598,1.12124,0.54896,0.00191,0.0003368,0.0003368,0.0003368
65,2671.92,0.89576,0.27076,0.00091,0.91719,0.91683,0.94554,0.66718,1.13391,0.52094,0.00193,0.0003104,0.0003104,0.0003104
66,2716.43,0.88023,0.26743,0.00099,0.91219,0.91879,0.9444,0.66016,1.16809,0.54563,0.00202,0.000284,0.000284,0.000284
67,2757.05,0.84961,0.25883,0.00095,0.88595,0.909,0.93093,0.66328,1.11259,0.58034,0.00187,0.0002576,0.0002576,0.0002576
68,2796.89,0.84275,0.25722,0.00096,0.8993,0.91194,0.93312,0.64831,1.17087,0.59016,0.002,0.0002312,0.0002312,0.0002312
69,2836.67,0.85019,0.26043,0.00096,0.91036,0.91389,0.94332,0.65834,1.14871,0.54488,0.00196,0.0002048,0.0002048,0.0002048
70,2877.59,0.83384,0.25426,0.00093,0.90966,0.91631,0.93438,0.66397,1.12247,0.54096,0.0019,0.0001784,0.0001784,0.0001784
71,2918.54,0.8478,0.26081,0.00092,0.91255,0.8985,0.94175,0.66682,1.12328,0.52096,0.00189,0.000152,0.000152,0.000152
72,2957.69,0.83445,0.24993,0.00093,0.91161,0.90819,0.93484,0.66434,1.12393,0.5455,0.00194,0.0001256,0.0001256,0.0001256
73,2997.91,0.81044,0.24832,0.00091,0.90535,0.91717,0.94277,0.6649,1.11306,0.52112,0.00191,9.92e-05,9.92e-05,9.92e-05
74,3038.7,0.81832,0.24595,0.0009,0.9015,0.91683,0.93481,0.66437,1.11851,0.53345,0.00192,7.28e-05,7.28e-05,7.28e-05
75,3078.68,0.81717,0.24583,0.0009,0.90488,0.91585,0.93439,0.6647,1.1129,0.53257,0.00191,4.64e-05,4.64e-05,4.64e-05
