epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.851,1.94216,5.65064,0.00247,0.71099,0.70352,0.74014,0.3849,1.596,4.05778,0.00274,0.000663317,0.000663317,0.000663317
2,65.6338,1.75868,2.92261,0.00208,0.72645,0.75734,0.78543,0.36131,1.73957,2.48957,0.00294,0.00131243,0.00131243,0.00131243
3,93.363,1.72033,1.75771,0.00196,0.75953,0.77882,0.83923,0.46991,1.54557,1.61329,0.00269,0.00194394,0.00194394,0.00194394
4,122.098,1.689,1.31681,0.00199,0.80076,0.78376,0.85124,0.48455,1.49954,1.23419,0.00264,0.0019208,0.0019208,0.0019208
5,151.05,1.66805,1.05471,0.00193,0.81177,0.81507,0.87528,0.50295,1.50818,1.032,0.00269,0.0018944,0.0018944,0.0018944
6,178.587,1.6116,0.87732,0.00182,0.82503,0.78897,0.8762,0.52695,1.46987,0.98057,0.00279,0.001868,0.001868,0.001868
7,206.25,1.55687,0.7643,0.00173,0.85809,0.81703,0.89094,0.5221,1.49278,0.87781,0.00272,0.0018416,0.0018416,0.0018416
8,235.501,1.48773,0.72632,0.0017,0.81705,0.7822,0.86913,0.51062,1.48153,0.90683,0.00262,0.0018152,0.0018152,0.0018152
9,263.92,1.50918,0.72431,0.0017,0.83876,0.8229,0.9013,0.52287,1.50948,0.79634,0.0028,0.0017888,0.0017888,0.0017888
10,292.422,1.47676,0.67068,0.00164,0.83966,0.8301,0.90213,0.47841,1.65078,0.81735,0.00298,0.0017624,0.0017624,0.0017624
11,321.386,1.48238,0.65083,0.00167,0.87328,0.82267,0.91765,0.55615,1.41295,0.7301,0.00249,0.001736,0.001736,0.001736
12,349.629,1.42965,0.61884,0.00152,0.81721,0.85305,0.90807,0.55186,1.4409,0.73461,0.00264,0.0017096,0.0017096,0.0017096
13,379.193,1.42887,0.59966,0.00159,0.84699,0.85035,0.91151,0.55458,1.39774,0.6911,0.00248,0.0016832,0.0016832,0.0016832
14,407.856,1.38209,0.5737,0.00157,0.86686,0.87276,0.91992,0.56484,1.38682,0.68143,0.00244,0.0016568,0.0016568,0.0016568
15,435.909,1.37735,0.57288,0.00148,0.85185,0.85812,0.9137,0.55578,1.43893,0.66463,0.00255,0.0016304,0.0016304,0.0016304
16,463.855,1.3277,0.5349,0.00142,0.86614,0.90535,0.93726,0.58392,1.36441,0.60866,0.00242,0.001604,0.001604,0.001604
17,492.079,1.33446,0.51639,0.00146,0.88227,0.84638,0.91744,0.56762,1.38218,0.66425,0.00243,0.0015776,0.0015776,0.0015776
18,520.372,1.35617,0.52735,0.00149,0.84631,0.87867,0.92503,0.55084,1.45057,0.66543,0.00252,0.0015512,0.0015512,0.0015512
19,548.605,1.31682,0.51914,0.00142,0.87262,0.85796,0.91366,0.57869,1.35997,0.66676,0.00238,0.0015248,0.0015248,0.0015248
20,576.816,1.3681,0.51429,0.00151,0.8802,0.86693,0.92147,0.55032,1.49978,0.67813,0.0028,0.0014984,0.0014984,0.0014984
21,605.848,1.27558,0.50277,0.00136,0.83582,0.86693,0.90671,0.54146,1.43091,0.69679,0.00256,0.001472,0.001472,0.001472
22,633.749,1.26857,0.48797,0.00137,0.87125,0.88062,0.91765,0.56627,1.41081,0.65734,0.00257,0.0014456,0.0014456,0.0014456
23,661.391,1.25607,0.47168,0.00138,0.88745,0.83326,0.92535,0.56414,1.40807,0.67279,0.00249,0.0014192,0.0014192,0.0014192
24,689.127,1.28885,0.47783,0.00141,0.87715,0.89922,0.94139,0.57917,1.3837,0.62225,0.00241,0.0013928,0.0013928,0.0013928
25,716.958,1.27597,0.47081,0.00138,0.87233,0.86244,0.92039,0.56801,1.38234,0.65338,0.00241,0.0013664,0.0013664,0.0013664
26,745.108,1.27238,0.46704,0.00137,0.90177,0.88927,0.94886,0.60519,1.33577,0.56587,0.00234,0.00134,0.00134,0.00134
27,772.801,1.24676,0.45459,0.00135,0.90233,0.89495,0.94223,0.58302,1.39962,0.59722,0.00251,0.0013136,0.0013136,0.0013136
28,801.041,1.28964,0.46185,0.00136,0.88535,0.89159,0.94446,0.60616,1.33847,0.58561,0.00233,0.0012872,0.0012872,0.0012872
29,829.316,1.23406,0.4442,0.00131,0.87772,0.87378,0.93617,0.57981,1.37238,0.6163,0.00238,0.0012608,0.0012608,0.0012608
30,857.66,1.21359,0.44798,0.0013,0.86599,0.89237,0.93426,0.59372,1.31648,0.62431,0.00233,0.0012344,0.0012344,0.0012344
31,885.464,1.23475,0.4503,0.00131,0.8915,0.88433,0.9475,0.60331,1.32608,0.58618,0.00234,0.001208,0.001208,0.001208
32,913.253,1.21583,0.42525,0.00129,0.87074,0.89639,0.94451,0.56948,1.40068,0.59952,0.00259,0.0011816,0.0011816,0.0011816
33,941.138,1.22918,0.43744,0.00129,0.91389,0.8816,0.95062,0.61637,1.29219,0.54638,0.00224,0.0011552,0.0011552,0.0011552
34,969.445,1.18722,0.42497,0.00128,0.91234,0.9063,0.94399,0.60398,1.32483,0.54828,0.00235,0.0011288,0.0011288,0.0011288
35,997.82,1.17859,0.4207,0.00127,0.87847,0.89118,0.93372,0.61366,1.26352,0.59255,0.00217,0.0011024,0.0011024,0.0011024
36,1025.53,1.19206,0.41899,0.00126,0.88915,0.89475,0.9477,0.60767,1.31029,0.59058,0.00237,0.001076,0.001076,0.001076
37,1053.36,1.18085,0.41319,0.00125,0.89144,0.89335,0.93872,0.60488,1.31837,0.58351,0.00234,0.0010496,0.0010496,0.0010496
38,1081.38,1.17072,0.42195,0.00122,0.89252,0.89726,0.95279,0.62376,1.25761,0.55879,0.0022,0.0010232,0.0010232,0.0010232
39,1110.31,1.14701,0.40574,0.00119,0.88529,0.8865,0.94195,0.60765,1.28222,0.62927,0.00223,0.0009968,0.0009968,0.0009968
40,1140.46,1.15094,0.40236,0.00122,0.90404,0.88258,0.95152,0.62347,1.27331,0.55425,0.00219,0.0009704,0.0009704,0.0009704
41,1169.66,1.13931,0.4045,0.00119,0.8794,0.88943,0.94936,0.61891,1.26318,0.55587,0.00219,0.000944,0.000944,0.000944
42,1200,1.13894,0.40424,0.00117,0.88468,0.90802,0.95318,0.59965,1.33433,0.56466,0.00236,0.0009176,0.0009176,0.0009176
43,1229.03,1.13528,0.38902,0.0012,0.89807,0.90215,0.94067,0.6119,1.30566,0.58187,0.00233,0.0008912,0.0008912,0.0008912
44,1259.5,1.14458,0.39933,0.0012,0.90132,0.89372,0.94056,0.61314,1.28299,0.57191,0.00225,0.0008648,0.0008648,0.0008648
45,1289.65,1.14699,0.38793,0.00118,0.90512,0.90117,0.9415,0.62543,1.23568,0.55783,0.00214,0.0008384,0.0008384,0.0008384
46,1317.84,1.11958,0.38446,0.00115,0.89688,0.91061,0.94939,0.61763,1.28004,0.55077,0.00225,0.000812,0.000812,0.000812
47,1344.43,1.09115,0.37916,0.00113,0.92459,0.8953,0.94188,0.6052,1.32542,0.56554,0.00237,0.0007856,0.0007856,0.0007856
48,1371.02,1.11898,0.38125,0.0012,0.89015,0.90387,0.94299,0.59689,1.33374,0.58575,0.00235,0.0007592,0.0007592,0.0007592
49,1397.55,1.10991,0.37553,0.00116,0.90132,0.89373,0.94726,0.58983,1.39345,0.57385,0.00256,0.0007328,0.0007328,0.0007328
50,1426.18,1.10457,0.3733,0.00111,0.91779,0.90117,0.95082,0.62777,1.25357,0.53332,0.00216,0.0007064,0.0007064,0.0007064
51,1455.27,1.09539,0.37328,0.00112,0.8963,0.90313,0.94709,0.61705,1.27089,0.55395,0.00224,0.00068,0.00068,0.00068
52,1486.5,1.07208,0.36511,0.00112,0.92223,0.89343,0.94882,0.62223,1.26844,0.5516,0.00224,0.0006536,0.0006536,0.0006536
53,1516.31,1.05118,0.35386,0.00106,0.91055,0.91632,0.95147,0.63496,1.23662,0.53267,0.00214,0.0006272,0.0006272,0.0006272
54,1547.29,1.05348,0.36894,0.00108,0.90799,0.909,0.95071,0.61405,1.29773,0.5487,0.00228,0.0006008,0.0006008,0.0006008
55,1576.86,1.06864,0.35901,0.0011,0.91887,0.90802,0.95227,0.62955,1.25846,0.5256,0.00222,0.0005744,0.0005744,0.0005744
56,1606.08,1.08841,0.35737,0.00112,0.92216,0.89252,0.94336,0.61273,1.2868,0.56504,0.00227,0.000548,0.000548,0.000548
57,1636.66,1.05565,0.36192,0.00109,0.91804,0.89726,0.94252,0.62644,1.24547,0.54449,0.00216,0.0005216,0.0005216,0.0005216
58,1668.75,1.05561,0.36074,0.00109,0.93166,0.90215,0.9545,0.64097,1.2143,0.51503,0.00209,0.0004952,0.0004952,0.0004952
59,1700.04,1.04355,0.34533,0.00108,0.91982,0.90802,0.94807,0.63332,1.24124,0.52701,0.00216,0.0004688,0.0004688,0.0004688
60,1729.74,1.03513,0.34643,0.00107,0.92337,0.91292,0.94831,0.61552,1.29312,0.53777,0.00231,0.0004424,0.0004424,0.0004424
61,1761.54,1.05049,0.34388,0.00106,0.92234,0.90637,0.95351,0.62656,1.26401,0.53613,0.00224,0.000416,0.000416,0.000416
62,1791.94,1.02487,0.34071,0.00106,0.93466,0.90705,0.95611,0.62697,1.26656,0.52216,0.00225,0.0003896,0.0003896,0.0003896
63,1822.3,1.01754,0.3405,0.00103,0.90245,0.91585,0.95237,0.64008,1.21607,0.52986,0.00211,0.0003632,0.0003632,0.0003632
64,1855.22,1.0146,0.33636,0.00106,0.91185,0.91683,0.95468,0.63325,1.24898,0.52087,0.00219,0.0003368,0.0003368,0.0003368
65,1886.23,1.01964,0.3316,0.00104,0.90755,0.9227,0.96131,0.64072,1.23287,0.51236,0.00215,0.0003104,0.0003104,0.0003104
66,1919.1,0.97119,0.32284,0.00109,0.93274,0.91096,0.96461,0.63202,1.25155,0.50787,0.0022,0.000284,0.000284,0.000284
