epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1047.55,1.13279,0.38041,0.00124,0.90299,0.93812,0.96424,0.65041,1.21961,0.52189,0.00223,0.0014984,0.0014984,0.0014984
21,1100.32,1.10543,0.38539,0.00118,0.87971,0.9303,0.95155,0.60954,1.32563,0.62397,0.00242,0.001472,0.001472,0.001472
22,1152.58,1.09657,0.37538,0.00117,0.8481,0.92172,0.94739,0.64412,1.18569,0.56401,0.00209,0.0014456,0.0014456,0.0014456
23,1204.93,1.09412,0.37478,0.00119,0.90988,0.92368,0.96201,0.63756,1.22322,0.48721,0.00214,0.0014192,0.0014192,0.0014192
24,1257.15,1.08064,0.35819,0.0012,0.90983,0.92801,0.96164,0.64364,1.23145,0.51152,0.00227,0.0013928,0.0013928,0.0013928
25,1309.14,1.09078,0.35761,0.00118,0.88367,0.92911,0.95782,0.67133,1.1599,0.53424,0.00216,0.0013664,0.0013664,0.0013664
26,1361.2,1.06684,0.36723,0.00113,0.8876,0.94129,0.95937,0.65269,1.18452,0.54618,0.0021,0.00134,0.00134,0.00134
27,1413.48,1.05493,0.35037,0.00113,0.87972,0.94423,0.95692,0.65519,1.19711,0.55397,0.00213,0.0013136,0.0013136,0.0013136
28,1465.54,1.05574,0.33779,0.0011,0.88873,0.93784,0.96156,0.66144,1.15647,0.50412,0.00199,0.0012872,0.0012872,0.0012872
29,1517.43,1.04631,0.34329,0.0011,0.89318,0.94906,0.96353,0.67,1.12044,0.50021,0.00194,0.0012608,0.0012608,0.0012608
30,1570.12,1.04316,0.35781,0.00112,0.88429,0.91487,0.95651,0.6583,1.16246,0.57484,0.00212,0.0012344,0.0012344,0.0012344
31,1622.67,1.03694,0.34321,0.00107,0.89568,0.94935,0.97144,0.65684,1.17279,0.4864,0.00207,0.001208,0.001208,0.001208
32,1675.18,1.02858,0.3384,0.00108,0.91239,0.90215,0.95806,0.63519,1.2352,0.54871,0.00227,0.0011816,0.0011816,0.0011816
33,1728.61,1.03068,0.34994,0.00108,0.89133,0.95505,0.97607,0.68252,1.1016,0.45863,0.00191,0.0011552,0.0011552,0.0011552
34,1780.62,1.02253,0.34434,0.00109,0.92073,0.94521,0.96815,0.67478,1.11937,0.45591,0.00205,0.0011288,0.0011288,0.0011288
35,1835.3,1.00076,0.33832,0.00106,0.90494,0.90355,0.9525,0.64959,1.18771,0.54419,0.00212,0.0011024,0.0011024,0.0011024
36,1897.38,1.00196,0.33823,0.00106,0.90366,0.89949,0.9595,0.64917,1.20379,0.54055,0.00218,0.001076,0.001076,0.001076
37,1960.74,0.99055,0.31256,0.00105,0.90512,0.92412,0.96163,0.66537,1.12986,0.51185,0.00205,0.0010496,0.0010496,0.0010496
38,2023.17,0.99978,0.32405,0.00103,0.88308,0.94912,0.96844,0.68437,1.10929,0.50872,0.00196,0.0010232,0.0010232,0.0010232
39,2085.78,0.96527,0.32706,0.00099,0.89805,0.95675,0.97418,0.67482,1.16149,0.46565,0.00207,0.0009968,0.0009968,0.0009968
40,2147.26,0.97413,0.32899,0.00101,0.9041,0.94088,0.96506,0.67024,1.14951,0.46894,0.00205,0.0009704,0.0009704,0.0009704
41,2209.63,0.96787,0.31591,0.001,0.88542,0.94521,0.96688,0.68202,1.10286,0.47853,0.00198,0.000944,0.000944,0.000944
42,2272.04,0.9661,0.31526,0.00099,0.90059,0.92188,0.96008,0.67505,1.09336,0.5002,0.00194,0.0009176,0.0009176,0.0009176
43,2334.19,0.97066,0.31324,0.00101,0.8852,0.93836,0.96272,0.66593,1.16625,0.5064,0.00209,0.0008912,0.0008912,0.0008912
44,2397.41,0.97842,0.31462,0.00101,0.89203,0.93771,0.96252,0.68075,1.10941,0.48045,0.002,0.0008648,0.0008648,0.0008648
45,2459.54,0.95119,0.3064,0.00095,0.89082,0.94202,0.9599,0.68734,1.08552,0.48404,0.00193,0.0008384,0.0008384,0.0008384
46,2522.12,0.94899,0.30776,0.00094,0.90622,0.93611,0.95911,0.65711,1.15424,0.52965,0.00209,0.000812,0.000812,0.000812
47,2584.6,0.94429,0.30975,0.00095,0.88953,0.94546,0.96201,0.67616,1.12579,0.50078,0.00211,0.0007856,0.0007856,0.0007856
48,2646.97,0.93847,0.30027,0.00098,0.89808,0.94842,0.96596,0.6754,1.12405,0.49192,0.00203,0.0007592,0.0007592,0.0007592
49,2709.88,0.92728,0.30233,0.00094,0.88912,0.91803,0.95893,0.6692,1.14326,0.52516,0.00208,0.0007328,0.0007328,0.0007328
50,2772.78,0.92395,0.30422,0.00092,0.90811,0.91867,0.96291,0.68176,1.10637,0.48874,0.00205,0.0007064,0.0007064,0.0007064
51,2835.22,0.91909,0.29913,0.00092,0.8884,0.93469,0.95816,0.67358,1.11311,0.54131,0.00206,0.00068,0.00068,0.00068
52,2897.81,0.89579,0.29402,0.00093,0.92091,0.91389,0.96438,0.67674,1.10517,0.48352,0.00199,0.0006536,0.0006536,0.0006536
53,2952.82,0.88285,0.28487,0.00087,0.91464,0.90313,0.96122,0.68634,1.09061,0.52115,0.00195,0.0006272,0.0006272,0.0006272
54,3005.19,0.88417,0.29194,0.00091,0.88045,0.94399,0.96124,0.67981,1.11508,0.49475,0.00203,0.0006008,0.0006008,0.0006008
55,3058.2,0.8943,0.2869,0.00089,0.8934,0.92664,0.96052,0.67,1.1375,0.52063,0.00211,0.0005744,0.0005744,0.0005744
56,3110.99,0.87805,0.28097,0.00088,0.90521,0.93446,0.9662,0.68372,1.09621,0.48192,0.00198,0.000548,0.000548,0.000548
57,3163.16,0.86934,0.28107,0.00088,0.91077,0.91977,0.95588,0.68282,1.08503,0.48978,0.00195,0.0005216,0.0005216,0.0005216
58,3215.83,0.86619,0.28219,0.00087,0.91681,0.92736,0.96623,0.69363,1.07872,0.47106,0.00196,0.0004952,0.0004952,0.0004952
59,3268.05,0.84381,0.26169,0.00085,0.91701,0.93542,0.96715,0.68566,1.1075,0.48502,0.00197,0.0004688,0.0004688,0.0004688
60,3320.92,0.85118,0.27154,0.00087,0.91404,0.92466,0.96536,0.69189,1.07375,0.47136,0.00196,0.0004424,0.0004424,0.0004424
61,3374.23,0.84564,0.26648,0.00084,0.91792,0.90828,0.96319,0.68836,1.08421,0.51437,0.00197,0.000416,0.000416,0.000416
62,3426.31,0.85296,0.27249,0.00087,0.91728,0.92223,0.96574,0.69315,1.07776,0.49286,0.00203,0.0003896,0.0003896,0.0003896
63,3483.74,0.83858,0.26403,0.00082,0.89679,0.93526,0.96437,0.6955,1.07129,0.47648,0.00198,0.0003632,0.0003632,0.0003632
64,3546.76,0.82069,0.2715,0.00084,0.90517,0.94423,0.96683,0.69652,1.06835,0.44927,0.00189,0.0003368,0.0003368,0.0003368
65,3609.29,0.83399,0.26204,0.00084,0.91637,0.92466,0.96576,0.68829,1.09167,0.48917,0.002,0.0003104,0.0003104,0.0003104
66,3672.34,0.81617,0.25199,0.00091,0.90582,0.93173,0.96501,0.69111,1.07899,0.45665,0.00192,0.000284,0.000284,0.000284
67,3734.95,0.79043,0.24314,0.00089,0.90584,0.94031,0.96542,0.68702,1.08289,0.46734,0.00191,0.0002576,0.0002576,0.0002576
68,3792.09,0.77932,0.24122,0.00086,0.90907,0.93151,0.9648,0.69604,1.06695,0.47028,0.0019,0.0002312,0.0002312,0.0002312
69,3845.51,0.77696,0.24117,0.00087,0.91017,0.93249,0.96528,0.69198,1.06694,0.42979,0.00191,0.0002048,0.0002048,0.0002048
70,3897.14,0.77425,0.23819,0.00086,0.90268,0.94386,0.96598,0.69511,1.07323,0.44797,0.00194,0.0001784,0.0001784,0.0001784
71,3949.15,0.76048,0.24173,0.00082,0.90751,0.94084,0.96533,0.68866,1.08706,0.46607,0.00201,0.000152,0.000152,0.000152
72,4001.71,0.76443,0.23973,0.00083,0.91037,0.94129,0.9657,0.69464,1.06685,0.45761,0.00195,0.0001256,0.0001256,0.0001256
73,4054.11,0.75105,0.22642,0.00084,0.90639,0.93793,0.9651,0.69023,1.07024,0.46632,0.00193,9.92e-05,9.92e-05,9.92e-05
74,4106.21,0.75241,0.22827,0.00083,0.90075,0.94031,0.96443,0.69107,1.07968,0.46974,0.00196,7.28e-05,7.28e-05,7.28e-05
75,4159.31,0.74329,0.22435,0.00081,0.90619,0.93249,0.96412,0.69056,1.07587,0.47561,0.00195,4.64e-05,4.64e-05,4.64e-05
